times,wx (rad/s),wy (rad/s),wz (rad/s),GaitPhase
32.787,-0.92,0.4,-2.05513419466451,swing
32.788,-0.89,0.27,-2.06051270530863,swing
32.788,-0.88,0.14,-2.06351747177006,swing
32.788,-0.89,-0.02,-2.06420971567185,step
32.788,-0.9,-0.21,-2.06265385805173,step
32.79,-0.92,-0.44,-2.05891738569882,step
32.793,-0.92,-0.7,-2.05307070172276,step
32.796,-0.89,-0.95,-2.0451869612069,step
32.796,-0.85,-1.19,-2.03534189299169,step
32.8,-0.79,-1.4,-2.02361360876544,step
32.802,-0.71,-1.58,-2.01008240071463,step
32.807,-0.62,-1.71,-1.99483052901683,step
32.807,-0.52,-1.79,-1.9779420004589,step
32.81,-0.43,-1.84,-1.95950233944138,step
32.811,-0.35,-1.87,-1.9395983525967,step
32.813,-0.29,-1.89,-1.91831788820981,step
32.818,-0.25,-1.9,-1.89574959158937,step
32.819,-0.23,-1.9,-1.87198265749893,step
32.82,-0.25,-1.89,-1.84710658072293,step
32.824,-0.29,-1.88,-1.82121090581305,step
32.826,-0.35,-1.86,-1.79438497703759,step
32.829,-0.43,-1.85,-1.76671768953912,step
32.832,-0.52,-1.83,-1.73829724269507,step
32.833,-0.62,-1.78,-1.70921089666863,step
32.836,-0.72,-1.71,-1.67954473313341,step
32.838,-0.82,-1.61,-1.64938342115086,step
32.842,-0.92,-1.48,-1.61880998917209,step
32.844,-1.01,-1.33,-1.58790560412299,step
32.845,-1.09,-1.16,-1.55674935851007,step
32.848,-1.15,-0.97,-1.52541806645364,step
32.85,-1.19,-0.76,-1.49398606951391,step
32.853,-1.21,-0.54,-1.46252505312531,step
32.86,-1.21,-0.3,-1.43110387439718,step
32.861,-1.19,-0.05,-1.39978840197728,step
32.861,-1.15,0.2,-1.36864136861091,step
32.862,-1.1,0.46,-1.33772223696615,step
32.865,-1.03,0.69,-1.30708707923553,step
32.867,-0.95,0.89,-1.27678847096781,step
32.869,-0.87,1.04,-1.24687539953039,step
32.888,-0.78,1.11,-1.21739318755239,step
32.889,-0.7,1.11,-1.18838343164874,step
32.889,-0.63,1.04,-1.15988395667708,step
32.889,-0.57,0.94,-1.13192878572844,step
32.889,-0.54,0.82,-1.10454812600122,step
32.889,-0.52,0.72,-1.07776837065241,step
32.889,-0.52,0.63,-1.05161211666123,step
32.889,-0.54,0.56,-1.02609819867497,step
32.893,-0.57,0.51,-1.00124173873525,step
32.893,-0.6,0.47,-0.977054211701961,step
32.895,-0.62,0.44,-0.953543526102698,step
32.898,-0.65,0.4,-0.93071412003648,step
32.902,-0.66,0.37,-0.908567071653295,step
32.904,-0.66,0.33,-0.887100223618117,step
32.905,-0.66,0.3,-0.866308320851938,step
32.912,-0.64,0.27,-0.846183160727363,step
32.913,-0.61,0.25,-0.82671375478639,step
32.913,-0.57,0.25,-0.807886500946734,step
32.916,-0.53,0.23,-0.789685365073732,step
32.917,-0.48,0.2,-0.77209207071966,step
32.92,-0.42,0.14,-0.755086295772964,step
32.924,-0.37,0.07,-0.738645874717495,step
32.926,-0.32,-0.04,-0.722747005176827,step
32.928,-0.27,-0.15,-0.707364457410893,step
32.931,-0.23,-0.27,-0.692471785440976,step
32.932,-0.2,-0.39,-0.678041538503105,step
32.934,-0.18,-0.48,-0.664045471567531,step
32.938,-0.17,-0.57,-0.650454753710539,step
32.945,-0.16,-0.63,-0.637240173181743,step
32.946,-0.17,-0.66,-0.624372338072612,step
32.946,-0.18,-0.68,-0.611821871558521,step
32.946,-0.2,-0.69,-0.599559600756034,step
32.951,-0.22,-0.69,-0.587556738308932,step
32.952,-0.24,-0.67,-0.575785055890258,step
32.954,-0.25,-0.64,-0.564217048883762,step
32.958,-0.26,-0.61,-0.552826091586766,step
32.958,-0.26,-0.57,-0.541586582358278,step
32.962,-0.26,-0.51,-0.530474078221169,step
32.965,-0.25,-0.45,-0.519465418514811,step
32.965,-0.25,-0.38,-0.508538837283888,step
32.97,-0.24,-0.3,-0.497674064178783,step
32.97,-0.24,-0.23,-0.48685241373156,step
32.975,-0.23,-0.16,-0.4760568629575,step
32.977,-0.23,-0.1,-0.465272117313713,step
32.977,-0.23,-0.04,-0.454484665122457,step
32.98,-0.23,0.01,-0.44368282063624,step
32.983,-0.23,0.06,-0.432856755984212,step
32.986,-0.23,0.11,-0.421998522294295,step
32.989,-0.24,0.14,-0.411102060333146,step
32.992,-0.25,0.18,-0.4001632010462,step
32.993,-0.25,0.23,-0.389179656412652,step
32.994,-0.26,0.26,-0.378151001055396,step
32.998,-0.27,0.29,-0.367078645064002,step
33,-0.27,0.32,-0.355965798500656,step
33,-0.26,0.34,-0.344817428065049,step
33.003,-0.26,0.35,-0.333640206395132,step
33.011,-0.25,0.34,-0.322442454477123,step
33.012,-0.24,0.33,-0.311234077631207,step
33.012,-0.22,0.31,-0.300026495530221,step
33.013,-0.21,0.29,-0.288832566698442,step
33.015,-0.21,0.27,-0.277666507927029,step
33.018,-0.2,0.25,-0.266543809031746,step
33.022,-0.19,0.23,-0.255481143367277,step
33.054,-0.19,0.22,-0.24449627450081,step
33.055,-0.19,0.21,-0.233607959435705,step
33.055,-0.18,0.2,-0.222835848763904,step
33.055,-0.17,0.2,-0.212200384113457,step
33.056,-0.17,0.19,-0.201722693245599,step
33.056,-0.16,0.18,-0.191424483144881,step
33.056,-0.15,0.17,-0.181327931436751,step
33.056,-0.14,0.16,-0.171455576460432,step
33.056,-0.13,0.15,-0.16183020632159,step
33.057,-0.13,0.14,-0.152474747249437,step
33.057,-0.13,0.13,-0.143412151586333,step
33.057,-0.13,0.13,-0.13466528574402,step
33.057,-0.13,0.14,-0.126256818468457,step
33.057,-0.13,0.14,-0.118209109763708,step
33.058,-0.14,0.15,-0.110544100833645,step
33.06,-0.14,0.16,-0.103283205407414,step
33.061,-0.14,0.17,-0.096447202819843,step
33.064,-0.15,0.19,-0.090056133220776,step
33.067,-0.14,0.2,-0.084129195287412,step
33.07,-0.14,0.21,-0.078684646811369,step
33.072,-0.14,0.22,-0.07373970852767,step
33.076,-0.13,0.22,-0.069310471546356,step
33.076,-0.13,0.23,-0.065411808739388,step
33.078,-0.12,0.23,-0.062057290426043,step
33.083,-0.12,0.23,-0.05925910468922,step
33.086,-0.12,0.24,-0.057027982642958,step
33.086,-0.12,0.24,-0.055373128957829,step
33.088,-0.12,0.24,-0.05430215793562,step
33.092,-0.12,0.24,-0.053821035407818,step
33.094,-0.12,0.24,-0.053934026713862,step
33.097,-0.13,0.24,-0.054643650995159,step
33.097,-0.13,0.25,-0.055950642019786,step
33.1,-0.14,0.25,-0.057853915730733,step
33.104,-0.14,0.26,-0.060350544687936,step
33.106,-0.14,0.26,-0.063435739551202,step
33.112,-0.14,0.27,-0.067102837727738,step
33.113,-0.14,0.27,-0.071343299284365,step
33.113,-0.14,0.28,-0.076146710200798,step
33.118,-0.13,0.29,-0.081500793016579,step
33.118,-0.13,0.3,-0.08739142490013,step
33.121,-0.12,0.31,-0.093802663143378,step
33.122,-0.12,0.31,-0.10071677805917,step
33.151,-0.12,0.32,-0.108114293230865,step
33.152,-0.12,0.32,-0.115974033034232,step
33.152,-0.12,0.32,-0.124273177321492,step
33.153,-0.12,0.32,-0.132987323126819,step
33.153,-0.11,0.32,-0.142090553222664,step
33.153,-0.11,0.31,-0.151555511327423,step
33.153,-0.11,0.31,-0.161353483737624,step
33.153,-0.11,0.3,-0.171454487131635,step
33.153,-0.12,0.29,-0.181827362266476,step
33.154,-0.13,0.29,-0.192439873264098,step
33.154,-0.15,0.28,-0.203258812157715,step
33.154,-0.16,0.27,-0.214250108342119,step
33.154,-0.17,0.26,-0.225378942544083,step
33.157,-0.18,0.24,-0.236609864900165,step
33.158,-0.19,0.23,-0.247906916699957,step
33.162,-0.19,0.21,-0.259233755324066,step
33.163,-0.2,0.2,-0.27055378187889,step
33.166,-0.21,0.19,-0.281830271005683,step
33.169,-0.22,0.18,-0.293026502320448,step
33.169,-0.23,0.17,-0.304105892924339,step
33.172,-0.24,0.16,-0.315032130411618,step
33.174,-0.25,0.15,-0.325769305793573,step
33.178,-0.25,0.14,-0.336282045752033,step
33.182,-0.26,0.12,-0.346535643635141,step
33.185,-0.26,0.1,-0.356496188610836,step
33.185,-0.25,0.07,-0.366130692399925,step
33.187,-0.25,0.05,-0.375407213020419,step
33.193,-0.24,0.02,-0.384294974987902,step
33.193,-0.23,-0.01,-0.39276448543294,step
33.194,-0.23,-0.03,-0.400787645615828,step
33.196,-0.22,-0.06,-0.408337857340713,step
33.2,-0.21,-0.07,-0.415390123794967,step
33.203,-0.2,-0.09,-0.421921144364752,step
33.205,-0.2,-0.1,-0.427909403003779,step
33.206,-0.2,-0.11,-0.433335249758567,step
33.211,-0.2,-0.12,-0.438180975079909,step
33.211,-0.2,-0.13,-0.442430876576715,step
33.215,-0.21,-0.13,-0.446071317895024,step
33.217,-0.21,-0.13,-0.449090779431892,step
33.218,-0.22,-0.14,-0.451479900621254,step
33.221,-0.22,-0.14,-0.453231513556742,step
33.227,-0.23,-0.13,-0.454340667744869,step
33.228,-0.23,-0.12,-0.45480464581098,swing
33.228,-0.24,-0.11,-0.45462297001,swing
33.23,-0.25,-0.09,-0.453797399424408,swing
33.235,-0.26,-0.08,-0.452331917763294,swing
33.235,-0.27,-0.07,-0.450232711708856,swing
33.259,-0.27,-0.07,-0.447508139790828,swing
33.26,-0.27,-0.08,-0.444168691805352,swing
33.26,-0.27,-0.09,-0.440226938833087,swing
33.26,-0.25,-0.1,-0.435697473951977,swing
33.26,-0.23,-0.11,-0.430596843783037,swing
33.26,-0.2,-0.12,-0.424943471052843,swing
33.261,-0.17,-0.14,-0.418757568404035,swing
33.261,-0.14,-0.16,-0.412061043734866,swing
33.261,-0.11,-0.18,-0.404877397400392,swing
33.261,-0.08,-0.21,-0.397231611660967,swing
33.262,-0.05,-0.23,-0.389150032817692,swing
33.265,-0.02,-0.25,-0.38066024652868,swing
33.265,0,-0.27,-0.371790946853497,swing
33.268,0.02,-0.28,-0.362571799624929,swing
33.271,0.03,-0.29,-0.353033300796311,swing
33.274,0.04,-0.29,-0.343206630457548,swing
33.277,0.05,-0.28,-0.333123503252536,swing
33.277,0.06,-0.26,-0.322816015963761,swing
33.28,0.06,-0.24,-0.312316493055871,swing
33.284,0.07,-0.21,-0.301657330988794,swing
33.287,0.08,-0.17,-0.290870842122419,swing
33.292,0.09,-0.14,-0.27998909903923,swing
33.292,0.1,-0.1,-0.269043780108615,swing
33.293,0.11,-0.07,-0.258066017107506,swing
33.296,0.11,-0.03,-0.24708624569671,swing
33.299,0.11,0,-0.236134059531408,swing
33.301,0.11,0.04,-0.225238068758092,swing
33.301,0.11,0.07,-0.214425763619125,swing
33.305,0.1,0.1,-0.20372338385037,swing
33.307,0.1,0.14,-0.193155794517338,swing
33.311,0.09,0.17,-0.182746368891455,swing
33.313,0.09,0.19,-0.17251687892118,swing
33.316,0.09,0.21,-0.162487393803316,swing
33.317,0.09,0.22,-0.152676187108698,swing
33.32,0.09,0.23,-0.143099652864402,swing
33.324,0.09,0.24,-0.133772230942441,swing
33.327,0.09,0.23,-0.124706342053234,swing
33.327,0.08,0.23,-0.115912332591138,swing
33.329,0.08,0.22,-0.107398429529325,swing
33.332,0.09,0.21,-0.099170705512069,swing
33.335,0.09,0.19,-0.091233054244194,swing
33.338,0.1,0.17,-0.083587176229622,swing
33.338,0.11,0.16,-0.076232574863707,swing
33.341,0.12,0.14,-0.069166562837489,swing
33.343,0.13,0.12,-0.062384278766381,swing
33.348,0.14,0.1,-0.055878713911783,swing
33.349,0.15,0.08,-0.049640748822154,swing
33.35,0.16,0.05,-0.04365919968074,swing
33.355,0.16,0.02,-0.037920874110585,swing
33.355,0.16,0,-0.032410636153697,swing
33.36,0.15,-0.02,-0.027111480110204,swing
33.361,0.15,-0.04,-0.022004612894975,swing
33.362,0.15,-0.07,-0.017069544543383,swing
33.364,0.14,-0.09,-0.01228418647433,swing
33.367,0.14,-0.11,-0.007624957097056,swing
33.37,0.14,-0.14,-0.003066894328135,swing
33.379,0.14,-0.16,0.001416225433846,swing
33.38,0.14,-0.2,0.005851762346403,swing
33.38,0.15,-0.23,0.010268082661935,swing
33.381,0.16,-0.25,0.01469442327184,swing
33.382,0.17,-0.27,0.019160751776709,swing
33.384,0.18,-0.28,0.023697622617927,swing
33.386,0.2,-0.29,0.028336029818954,swing
33.415,0.21,-0.3,0.033107256895553,swing
33.416,0.24,-0.3,0.038042724503381,swing
33.416,0.26,-0.29,0.043173836398516,swing
33.416,0.28,-0.3,0.048531824291771,swing
33.417,0.3,-0.3,0.054147592180898,swing
33.417,0.32,-0.3,0.06005156074622,swing
33.417,0.34,-0.31,0.066273512395114,swing
33.417,0.35,-0.32,0.072842437539764,swing
33.417,0.36,-0.31,0.079786382691482,swing
33.418,0.37,-0.3,0.087132300954195,swing
33.418,0.36,-0.28,0.09490590550003,swing
33.418,0.35,-0.25,0.103131526611403,swing
33.419,0.34,-0.21,0.111831972876773,swing
33.421,0.32,-0.16,0.121028397131463,swing
33.422,0.29,-0.11,0.130740167740969,swing
33.425,0.26,-0.05,0.140984745831675,swing
33.427,0.22,-0.01,0.151777569082104,swing
33.431,0.19,0.04,0.16313194269531,swing
33.433,0.16,0.07,0.175058938178123,swing
33.434,0.14,0.1,0.187567300554057,swing
33.436,0.12,0.13,0.200663364632214,swing
33.44,0.11,0.15,0.214350980943564,swing
33.443,0.1,0.16,0.228631451937868,swing
33.444,0.1,0.16,0.243503479009411,swing
33.446,0.1,0.16,0.258963120887968,swing
33.45,0.1,0.16,0.275003763893205,swing
33.451,0.11,0.15,0.29161610450655,swing
33.455,0.11,0.14,0.30878814466466,swing
33.458,0.11,0.15,0.326505200123416,swing
33.458,0.1,0.15,0.344749922181095,swing
33.461,0.08,0.15,0.363502332983999,swing
33.465,0.06,0.15,0.382739874567758,swing
33.467,0.04,0.15,0.402437471712926,swing
33.47,0.02,0.14,0.422567608614732,swing
33.471,-0.01,0.12,0.443100419284497,swing
33.473,-0.03,0.1,0.464003791515121,swing
33.476,-0.05,0.08,0.485243484156191,swing
33.479,-0.06,0.05,0.506783257356865,swing
33.481,-0.08,0.02,0.528585015348039,swing
33.483,-0.1,0,0.550608961250789,swing
33.486,-0.11,-0.01,0.572813763316912,swing
33.49,-0.13,-0.01,0.595156731930262,swing
33.496,-0.14,-0.01,0.617594006624836,swing
33.497,-0.14,0,0.64008075230704,swing
33.497,-0.13,0.01,0.662571363805112,swing
33.497,-0.12,0.03,0.685019677807612,swing
33.501,-0.1,0.04,0.707379191194539,swing
33.503,-0.08,0.04,0.729603284708542,swing
33.505,-0.06,0.04,0.751645450859328,swing
33.537,-0.06,0,0.773459524901635,swing
33.538,-0.07,0.01,0.79499991767519,swing
33.538,-0.1,0.07,0.816221849043317,swing
33.538,-0.13,0.12,0.8370815806145,swing
33.538,-0.17,0.13,0.857536646378578,swing
33.539,-0.22,0.11,0.87754607983811,swing
33.539,-0.27,0.06,0.897070636169487,swing
33.539,-0.31,0.01,0.916073007912321,swing
33.539,-0.35,-0.03,0.934518032664393,swing
33.539,-0.39,-0.08,0.95237289125665,swing
33.54,-0.43,-0.12,0.969607294900251,swing
33.54,-0.47,-0.14,0.986193659835258,swing
33.54,-0.52,-0.16,1.0021072680661,swing
33.54,-0.55,-0.04,1.01732641283937,swing
33.541,-0.61,0.06,1.03183252760206,swing
33.542,-0.69,-0.11,1.04561029727248,swing
33.545,-0.79,-0.33,1.0586477507643,swing
33.548,-0.87,-0.51,1.0709363338303,swing
33.551,-0.94,-0.65,1.08247096143978,swing
33.553,-0.98,-0.77,1.09325004907086,swing
33.555,-1,-0.83,1.10327552248351,swing
33.558,-1,-0.78,1.11255280573687,swing
33.56,-0.97,-0.66,1.12109078742228,swing
33.564,-0.89,-0.51,1.12890176529745,swing
33.566,-0.79,-0.3,1.13600136972282,swing
33.568,-0.68,-0.12,1.14240846651077,swing
33.57,-0.56,0.03,1.14814503999559,swing
33.575,-0.47,0.13,1.15323605730933,swing
33.575,-0.42,0.17,1.15770931500227,swing
33.577,-0.36,0.18,1.16159526927396,swing
33.58,-0.32,0.16,1.1649268511836,swing
33.582,-0.27,0.09,1.1677392682875,swing
33.585,-0.21,0.04,1.17006979421232,swing
33.588,-0.17,0,1.17195754771685,swing
33.591,-0.14,0,1.17344326282788,swing
33.592,-0.09,0.01,1.17456905165771,swing
33.594,-0.05,0.04,1.17537816152712,swing
33.598,-0.04,0.09,1.17591472802807,swing
33.6,0,0.14,1.17622352566972,swing
33.602,0.05,0.17,1.17634971775824,swing
33.604,0.08,0.22,1.17633860716584,swing
33.606,0.11,0.28,1.17623538964347,swing
33.612,0.15,0.33,1.17608491132068,swing
33.613,0.16,0.41,1.17593143200826,swing
33.613,0.2,0.44,1.17581839586965,swing
33.614,0.19,0.47,1.17578821094988,swing
33.618,0.18,0.5,1.1758820389462,swing
33.621,0.17,0.5,1.17613959647644,swing
33.661,0.17,0.52,1.17659896895808,swing
33.663,0.15,0.5,1.17729643806031,swing
33.663,0.11,0.48,1.1782663235403,swing
33.663,0.11,0.46,1.17954084012556,swing
33.664,0.07,0.43,1.18114996995504,swing
33.664,0.06,0.4,1.18312135094271,swing
33.664,0.01,0.34,1.18548018127629,swing
33.665,-0.03,0.28,1.18824914011223,swing
33.665,-0.07,0.24,1.19144832437802,swing
33.665,-0.1,0.2,1.19509520144654,swing
33.666,-0.11,0.16,1.19920457730758,swing
33.666,-0.12,0.09,1.20378857972984,swing
33.666,-0.14,-0.04,1.20885665578577,swing
33.666,-0.14,-0.13,1.21441558300339,swing
33.667,-0.16,-0.27,1.22046949331584,swing
33.667,-0.18,-0.43,1.22701990890302,swing
33.667,-0.24,-0.55,1.23406578896021,swing
33.667,-0.26,-0.65,1.24160358638647,swing
33.668,-0.31,-0.7,1.24962731335979,swing
33.669,-0.33,-0.74,1.25812861475382,swing
33.674,-0.32,-0.74,1.26709684835084,swing
33.674,-0.24,-0.7,1.27651917081248,swing
33.676,-0.12,-0.61,1.28638062838262,swing
33.677,0.12,-0.4,1.29666425131515,swing
33.682,0.44,-0.19,1.30735115104579,swing
33.682,0.74,-0.27,1.31842061917028,swing
33.685,0.97,-0.42,1.32985022735842,swing
33.688,1.1,-0.53,1.34161592743359,swing
33.69,1.21,-0.66,1.35369215098067,swing
33.693,1.32,-0.81,1.36605190800324,swing
33.695,1.46,-0.97,1.37866688432059,swing
33.697,1.58,-1.27,1.39150753756439,swing
33.701,1.77,-1.6,1.40454319179376,swing
33.701,2.16,-2.04,1.41774213088868,swing
33.706,2.78,-2.59,1.43107169099988,swing
33.709,3.4,-3.03,1.44449835242114,swing
33.709,3.93,-3.35,1.4579878313026,swing
33.711,4.38,-3.59,1.47150517163852,swing
33.715,4.78,-3.73,1.48501483794153,swing
33.718,5.1,-3.88,1.49848080896579,swing
33.723,5.37,-4.02,1.51186667277496,swing
33.723,5.59,-4.16,1.52513572337827,swing
33.725,5.78,-4.28,1.53825105908622,swing
33.727,5.93,-4.4,1.55117568266891,swing
33.729,6.06,-4.5,1.56387260333392,swing
33.732,6.17,-4.58,1.57630494047519,swing
33.733,6.27,-4.66,1.58843602907811,swing
33.736,6.34,-4.73,1.60022952659982,swing
33.738,6.4,-4.8,1.61164952107845,swing
33.743,6.44,-4.87,1.62266064016432,swing
33.744,6.47,-4.94,1.63322816071333,swing
33.746,6.5,-5,1.64331811853907,swing
33.747,6.51,-5.05,1.6528974178886,swing
33.75,6.51,-5.08,1.66193394018559,swing
33.754,6.5,-5.08,1.67039665157336,swing
33.776,6.48,-5.05,1.6782557087869,swing
33.777,6.43,-4.99,1.68548256288414,swing
33.778,6.38,-4.91,1.69205006037075,swing
33.778,6.3,-4.8,1.69793254125587,swing
33.778,6.21,-4.7,1.70310593357791,swing
33.778,6.11,-4.59,1.70754784393788,swing
33.778,5.99,-4.47,1.71123764357308,swing
33.779,5.84,-4.3,1.71415654949676,swing
33.779,5.67,-4.03,1.71628770022182,swing
33.782,5.49,-3.69,1.71761622558078,swing
33.782,5.29,-3.31,1.71812931015279,swing
33.783,5.1,-2.94,1.71781624981217,swing
33.783,4.91,-2.59,1.71666850092274,swing
33.786,4.74,-2.26,1.71467972171548,swing
33.79,4.58,-1.96,1.71184580540331,swing
33.792,4.45,-1.66,1.70816490460446,swing
33.793,4.36,-1.39,1.70363744666698,swing
33.795,4.3,-1.14,1.69826613951345,swing
33.798,4.27,-0.91,1.69205596766125,swing
33.802,4.29,-0.7,1.68501417812254,swing
33.804,4.33,-0.51,1.67715025595255,swing
33.805,4.4,-0.37,1.66847588929667,swing
33.808,4.49,-0.27,1.65900492388601,swing
33.81,4.59,-0.21,1.6487533070455,swing
33.814,4.69,-0.21,1.63773902140537,swing
33.816,4.78,-0.24,1.62598200864061,swing
33.818,4.87,-0.29,1.6135040836981,swing
33.82,4.94,-0.36,1.60032884010234,swing
33.822,5,-0.43,1.58648154705198,swing
33.825,5.04,-0.49,1.57198903912525,swing
33.828,5.06,-0.53,1.55687959949944,swing
33.83,5.05,-0.58,1.54118283765464,swing
33.832,5.03,-0.62,1.52492956257458,swing
33.835,5,-0.66,1.5081516524774,swing
33.838,4.96,-0.71,1.49088192210801,swing
33.841,4.92,-0.75,1.47315398860379,swing
33.841,4.87,-0.79,1.45500213690899,swing
33.844,4.83,-0.86,1.43646118566436,swing
33.846,4.78,-0.94,1.41756635444004,swing
33.85,4.73,-1.03,1.3983531331144,swing
33.852,4.67,-1.12,1.37885715413189,swing
33.853,4.61,-1.2,1.35911406830002,swing
33.856,4.54,-1.3,1.33915942471207,swing
33.858,4.45,-1.41,1.31902855530831,swing
33.862,4.37,-1.51,1.29875646451698,swing
33.864,4.28,-1.62,1.27837772434714,swing
33.865,4.18,-1.73,1.25792637524046,swing
33.868,4.08,-1.83,1.23743583292876,swing
33.87,3.97,-1.93,1.21693880148799,swing
33.877,3.85,-2.03,1.19646719272888,swing
33.878,3.72,-2.11,1.17605205201812,swing
33.878,3.59,-2.18,1.15572349058184,swing
33.879,3.45,-2.23,1.13551062430438,swing
33.882,3.3,-2.28,1.11544151899921,swing
33.886,3.16,-2.31,1.09554314209483,swing
33.888,3.02,-2.32,1.07584132064553,swing
33.915,2.88,-2.31,1.05636070554583,swing
33.916,2.74,-2.28,1.03712474179653,swing
33.916,2.61,-2.22,1.01815564464117,swing
33.916,2.47,-2.13,0.999474381363776,swing
33.916,2.34,-2.02,0.98110065851297,swing
33.917,2.21,-1.89,0.963052914294382,swing
33.917,2.07,-1.73,0.945348315852846,swing
33.917,1.95,-1.57,0.928002761149049,swing
33.917,1.82,-1.4,0.911030885121878,swing
33.917,1.7,-1.24,0.894446069817456,swing
33.918,1.58,-1.09,0.878260458158331,swing
33.918,1.46,-0.97,0.862484971020487,swing
33.918,1.35,-0.88,0.847129327281494,swing
33.923,1.26,-0.81,0.832202066499797,swing
33.926,1.17,-0.77,0.817710573883158,swing
33.926,1.1,-0.74,0.803661107203644,swing
33.928,1.04,-0.73,0.790058825317703,swing
33.93,0.98,-0.73,0.776907817953359,swing
33.934,0.94,-0.73,0.764211136433385,swing
33.936,0.9,-0.74,0.751970825014513,swing
33.938,0.86,-0.77,0.740187952539086,swing
33.94,0.83,-0.8,0.728862644117595,swing
33.943,0.79,-0.85,0.71799411258828,swing
33.946,0.76,-0.9,0.707580689532932,swing
33.949,0.72,-0.96,0.697619855665522,swing
33.95,0.7,-1.01,0.688108270451294,swing
33.952,0.68,-1.07,0.679041800857733,swing
33.955,0.67,-1.11,0.670415549184577,swing
33.959,0.67,-1.16,0.662223879967215,swing
33.96,0.67,-1.2,0.654460445995802,swing
33.962,0.68,-1.25,0.647118213540451,swing
33.964,0.7,-1.29,0.640189486919924,swing
33.967,0.72,-1.34,0.63366593259645,swing
33.973,0.76,-1.38,0.627538603021597,swing
33.973,0.8,-1.43,0.621797960496945,swing
33.976,0.84,-1.46,0.616433901347342,swing
33.977,0.87,-1.51,0.611435780732762,swing
33.978,0.92,-1.56,0.606792438446129,swing
33.982,0.96,-1.62,0.602492226058085,swing
33.985,1,-1.68,0.59852303577491,swing
33.985,1.04,-1.74,0.594872331372027,swing
33.989,1.07,-1.81,0.591527181552491,swing
33.991,1.1,-1.89,0.588474296057601,swing
33.995,1.12,-1.97,0.58570006482552,swing
33.997,1.13,-2.05,0.583190600453488,swing
33.997,1.13,-2.15,0.580931784170051,swing
34.001,1.12,-2.24,0.578909315465169,swing
34.003,1.11,-2.32,0.577108765457905,swing
34.007,1.1,-2.39,0.575515634003152,swing
34.008,1.08,-2.43,0.574115410450382,swing
34.011,1.05,-2.42,0.572893637868933,swing
34.012,1.01,-2.37,0.571835980446745,swing
34.015,0.97,-2.28,0.570928293654384,swing
34.019,0.93,-2.16,0.570156696645695,swing
34.02,0.9,-2.02,0.569507646242557,swing
